dataset_id,collection_id,collection_name,dataset_title,organism,dataset_total_cell_count,matched_cell_count,n_donors_or_samples,n_microglia_or_cns_macrophage_cells,tissue_terms,disease_terms,cell_type_terms,has_ad_or_dementia,has_control_or_normal,has_brain_or_cns,has_microglia_or_cns_macrophage,has_donor_metadata,dataset_h5ad_path,relevance_score,recommended_role,download_recommendation,notes
ec062e17-ed4b-41a5-b13a-4712b6de5543,854c0855-23ad-4362-8b77-6b1639e7a9fc,Automatic cell-type harmonization and integration across Human Cell Atlas datasets,Lymph_node,Homo sapiens,124440,581,19,0,,normal,macrophage,False,True,False,False,True,ec062e17-ed4b-41a5-b13a-4712b6de5543.h5ad,6,peripheral_immune_plausibility,metadata/schema only unless explicitly needed for peripheral plausibility,peripheral immune signal is not direct brain microglia validation
31f657dc-1875-4c4b-a5ca-ce63b3ef3a82,854c0855-23ad-4362-8b77-6b1639e7a9fc,Automatic cell-type harmonization and integration across Human Cell Atlas datasets,Pancreas,Homo sapiens,121916,551,5,0,,normal,macrophage,False,True,False,False,True,31f657dc-1875-4c4b-a5ca-ce63b3ef3a82.h5ad,6,peripheral_immune_plausibility,metadata/schema only unless explicitly needed for peripheral plausibility,peripheral immune signal is not direct brain microglia validation
54ea5aba-3413-4c6b-a925-b4f1635d6580,af286675-7167-4816-a907-c72d41b73d37,Single-cell and spatial mapping Identify cell types and signaling Networks in the human ureter,Adult ureter immune subset,Homo sapiens,12162,538,10,0,,normal,macrophage,False,True,False,False,True,54ea5aba-3413-4c6b-a925-b4f1635d6580.h5ad,6,peripheral_immune_plausibility,metadata/schema only unless explicitly needed for peripheral plausibility,peripheral immune signal is not direct brain microglia validation
965386e9-1e4f-466d-bf59-ebdca4b66b9b,26b5b4f6-828c-4791-b4a3-abb19e3b1952,Single cell RNA sequencing of bone marrow mononuclear cells from healthy donors and B-cell lymphoma patients following CD19 CAR T-cell therapy,Single cell RNA sequencing of bone marrow mononuclear cells from healthy donors and B-cell lymphoma patients following CD19 CAR T-cell therapy,Homo sapiens,92676,468,22,0,,normal,macrophage,False,True,False,False,True,965386e9-1e4f-466d-bf59-ebdca4b66b9b.h5ad,6,peripheral_immune_plausibility,metadata/schema only unless explicitly needed for peripheral plausibility,peripheral immune signal is not direct brain microglia validation
a357414d-2042-4eb5-95f0-c58604a18bdd,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,Tabula Sapiens - Small_Intestine,Homo sapiens,42036,444,5,0,,normal,macrophage; monocyte,False,True,False,False,True,a357414d-2042-4eb5-95f0-c58604a18bdd.h5ad,6,peripheral_immune_plausibility,metadata/schema only unless explicitly needed for peripheral plausibility,peripheral immune signal is not direct brain microglia validation
8c42cfd0-0b0a-46d5-910c-fc833d83c45e,5d445965-6f1a-4b68-ba3a-b8f765155d3a,A molecular cell atlas of the human lung from single cell RNA sequencing,"Krasnow Lab Human Lung Cell Atlas, 10X",Homo sapiens,65662,433,3,0,,normal,macrophage; monocyte,False,True,False,False,True,8c42cfd0-0b0a-46d5-910c-fc833d83c45e.h5ad,6,peripheral_immune_plausibility,metadata/schema only unless explicitly needed for peripheral plausibility,peripheral immune signal is not direct brain microglia validation
8e47ed12-c658-4252-b126-381df8d52a3d,17481d16-ee44-49e5-bcf0-28c0780d8c4a,Single-Cell Sequencing of Developing Human Gut Reveals Transcriptional Links to Childhood Crohn’s Disease,Paediatric Human Gut (4-14y),Homo sapiens,22502,422,15,0,,normal,monocyte,False,True,False,False,True,8e47ed12-c658-4252-b126-381df8d52a3d.h5ad,6,peripheral_immune_plausibility,metadata/schema only unless explicitly needed for peripheral plausibility,peripheral immune signal is not direct brain microglia validation
e0549fbf-cf9c-401a-b85f-6ba00d916e43,065ad318-59fd-4f8c-b4b1-66caa7665409,Human Oral and Craniofacial Cell Atlas,Minor Salivary Gland Atlas,Homo sapiens,31468,416,9,0,,normal,macrophage,False,True,False,False,True,e0549fbf-cf9c-401a-b85f-6ba00d916e43.h5ad,6,peripheral_immune_plausibility,metadata/schema only unless explicitly needed for peripheral plausibility,peripheral immune signal is not direct brain microglia validation
bb78adbb-1428-4468-bad0-63602bb974e9,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,Tabula Sapiens - Ovary,Homo sapiens,48951,408,3,0,,normal,macrophage; monocyte,False,True,False,False,True,bb78adbb-1428-4468-bad0-63602bb974e9.h5ad,6,peripheral_immune_plausibility,metadata/schema only unless explicitly needed for peripheral plausibility,peripheral immune signal is not direct brain microglia validation
2423ce2c-3149-4cca-a2ff-cf682ea29b5f,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,Tabula Sapiens - Kidney,Homo sapiens,11376,393,1,0,,normal,macrophage; monocyte,False,True,False,False,True,2423ce2c-3149-4cca-a2ff-cf682ea29b5f.h5ad,6,peripheral_immune_plausibility,metadata/schema only unless explicitly needed for peripheral plausibility,peripheral immune signal is not direct brain microglia validation
4a90bbba-df97-4a28-83ae-7386fe7d9167,964581c3-b5ac-494d-9bd4-0dcb6fb058da,High-Resolution Transcriptomic Landscape of the Human Submandibular Gland,High-Resolution Transcriptomic Landscape of the Human Submandibular Gland,Homo sapiens,15684,241,2,0,,normal,macrophage,False,True,False,False,True,4a90bbba-df97-4a28-83ae-7386fe7d9167.h5ad,6,peripheral_immune_plausibility,metadata/schema only unless explicitly needed for peripheral plausibility,peripheral immune signal is not direct brain microglia validation
2872f4b0-b171-46e2-abc6-befcf6de6306,7681c7d7-0168-4892-a547-6f02a6430ace,Distinct microbial and immune niches of the human colon,Colon,Homo sapiens,41650,189,5,0,,normal,macrophage; monocyte,False,True,False,False,True,2872f4b0-b171-46e2-abc6-befcf6de6306.h5ad,6,peripheral_immune_plausibility,metadata/schema only unless explicitly needed for peripheral plausibility,peripheral immune signal is not direct brain microglia validation
44882825-0da1-4547-b721-2c6105d4a9d1,3a2af25b-2338-4266-aad3-aa8d07473f50,Single-cell analysis of human B cell maturation predicts how antibody class switching shapes selection dynamics,Human tonsil complete integrated cell set scRNA,Homo sapiens,32607,149,7,0,,normal,macrophage,False,True,False,False,True,44882825-0da1-4547-b721-2c6105d4a9d1.h5ad,6,peripheral_immune_plausibility,metadata/schema only unless explicitly needed for peripheral plausibility,peripheral immune signal is not direct brain microglia validation
12c3efd8-d515-42e6-b93c-4961e599d524,af286675-7167-4816-a907-c72d41b73d37,Single-cell and spatial mapping Identify cell types and signaling Networks in the human ureter,Adult ureter trio,Homo sapiens,13161,101,1,0,,normal,monocyte,False,True,False,False,True,12c3efd8-d515-42e6-b93c-4961e599d524.h5ad,6,peripheral_immune_plausibility,metadata/schema only unless explicitly needed for peripheral plausibility,peripheral immune signal is not direct brain microglia validation
7357cee7-9f7f-4ab0-8cec-90de8f047e38,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens,Tabula Sapiens - Large_Intestine,Homo sapiens,30084,66,5,0,,normal,monocyte,False,True,False,False,True,7357cee7-9f7f-4ab0-8cec-90de8f047e38.h5ad,6,peripheral_immune_plausibility,metadata/schema only unless explicitly needed for peripheral plausibility,peripheral immune signal is not direct brain microglia validation
4dd00779-7f73-4f50-89bb-e2d3c6b71b18,33d19f34-87f5-455b-8ca5-9023a2e5453d,Intra- and Inter-cellular Rewiring of the Human Colon during Ulcerative Colitis,Intra- and Inter-cellular Rewiring of the Human Colon during Ulcerative Colitis,Homo sapiens,34772,38,11,0,,normal,macrophage,False,True,False,False,True,4dd00779-7f73-4f50-89bb-e2d3c6b71b18.h5ad,6,peripheral_immune_plausibility,metadata/schema only unless explicitly needed for peripheral plausibility,peripheral immune signal is not direct brain microglia validation
11ff73e8-d3e4-4445-9309-477a2c5be6f6,83ed3be8-4cb9-43e6-9aaa-3fbbf5d1bd3a,Integrated scRNA-Seq Identifies Human Postnatal Thymus Seeding Progenitors and Regulatory Dynamics of Differentiating Immature Thymocytes,Single-Cell Transcriptome Profiling of Immature Human Thymocytes,Homo sapiens,71732,37,2,0,,normal,monocyte,False,True,False,False,True,11ff73e8-d3e4-4445-9309-477a2c5be6f6.h5ad,6,peripheral_immune_plausibility,metadata/schema only unless explicitly needed for peripheral plausibility,peripheral immune signal is not direct brain microglia validation
c34e5efb-9ea9-418d-9e90-601eff87dd80,45d5d2c3-bc28-4814-aed6-0bb6f0e11c82,"A single-cell transcriptional timelapse of mouse embryonic development, from gastrula to pup",Major cell cluster: White blood cells,Mus musculus,262022,107578,62,78310,,normal,central nervous system macrophage; microglial cell; monocyte,False,True,False,True,True,c34e5efb-9ea9-418d-9e90-601eff87dd80.h5ad,5,mouse_auxiliary_only,consider targeted H5AD download after role approval and schema review,mouse dataset; any human integration requires ortholog mapping; peripheral immune signal is not direct brain microglia validation
dcfd4feb-18a3-4b30-81d7-1b0c544a8ab3,45d5d2c3-bc28-4814-aed6-0bb6f0e11c82,"A single-cell transcriptional timelapse of mouse embryonic development, from gastrula to pup",Whole dataset: Raw counts only,Mus musculus,11441407,107578,62,78310,,normal,central nervous system macrophage; microglial cell; monocyte,False,True,False,True,True,dcfd4feb-18a3-4b30-81d7-1b0c544a8ab3.h5ad,5,mouse_auxiliary_only,consider targeted H5AD download after role approval and schema review,mouse dataset; any human integration requires ortholog mapping; peripheral immune signal is not direct brain microglia validation
cb5efdb0-f91c-4cbd-9ad4-9d4fa41c572d,20a1dadf-a3a7-4783-b311-fcff3c457763,Phenotypic variation of transcriptomic cell types in mouse motor cortex,Excitatory neurons integrated with 10X sequencing MOp data,Mus musculus,93829,93829,3,0,brain,normal,,False,True,True,False,True,cb5efdb0-f91c-4cbd-9ad4-9d4fa41c572d.h5ad,5,mouse_auxiliary_only,consider targeted H5AD download after role approval and schema review,mouse dataset; any human integration requires ortholog mapping
a91d5064-aba3-4688-9fcd-6187b2f435a4,45d5d2c3-bc28-4814-aed6-0bb6f0e11c82,"A single-cell transcriptional timelapse of mouse embryonic development, from gastrula to pup",Whole dataset: Normalized subset 1,Mus musculus,2860465,26995,55,19685,,normal,central nervous system macrophage; microglial cell; monocyte,False,True,False,True,True,a91d5064-aba3-4688-9fcd-6187b2f435a4.h5ad,5,mouse_auxiliary_only,consider targeted H5AD download after role approval and schema review,mouse dataset; any human integration requires ortholog mapping; peripheral immune signal is not direct brain microglia validation
0bce33ed-455c-4e12-93f8-b7b04a2de4a1,45d5d2c3-bc28-4814-aed6-0bb6f0e11c82,"A single-cell transcriptional timelapse of mouse embryonic development, from gastrula to pup",Whole dataset: Normalized subset 2,Mus musculus,2863559,26948,55,19642,,normal,central nervous system macrophage; microglial cell; monocyte,False,True,False,True,True,0bce33ed-455c-4e12-93f8-b7b04a2de4a1.h5ad,5,mouse_auxiliary_only,consider targeted H5AD download after role approval and schema review,mouse dataset; any human integration requires ortholog mapping; peripheral immune signal is not direct brain microglia validation
e6a47f6f-ae9a-41ff-a6f7-5f9b9dbd3e7f,45d5d2c3-bc28-4814-aed6-0bb6f0e11c82,"A single-cell transcriptional timelapse of mouse embryonic development, from gastrula to pup",Whole dataset: Normalized subset 3,Mus musculus,2860375,26941,56,19713,,normal,central nervous system macrophage; microglial cell; monocyte,False,True,False,True,True,e6a47f6f-ae9a-41ff-a6f7-5f9b9dbd3e7f.h5ad,5,mouse_auxiliary_only,consider targeted H5AD download after role approval and schema review,mouse dataset; any human integration requires ortholog mapping; peripheral immune signal is not direct brain microglia validation
b47eaa46-508d-4817-8a75-5bece9ea30f9,45d5d2c3-bc28-4814-aed6-0bb6f0e11c82,"A single-cell transcriptional timelapse of mouse embryonic development, from gastrula to pup",Whole dataset: Normalized subset 4,Mus musculus,2857008,26694,55,19270,,normal,central nervous system macrophage; microglial cell; monocyte,False,True,False,True,True,b47eaa46-508d-4817-8a75-5bece9ea30f9.h5ad,5,mouse_auxiliary_only,consider targeted H5AD download after role approval and schema review,mouse dataset; any human integration requires ortholog mapping; peripheral immune signal is not direct brain microglia validation
9bb9596d-f23f-4558-912f-d4dc7d52721b,20a1dadf-a3a7-4783-b311-fcff3c457763,Phenotypic variation of transcriptomic cell types in mouse motor cortex,CGE-derived interneurons integrated with 10X sequencing MOp data,Mus musculus,15511,15511,3,0,brain,normal,,False,True,True,False,True,9bb9596d-f23f-4558-912f-d4dc7d52721b.h5ad,5,mouse_auxiliary_only,consider targeted H5AD download after role approval and schema review,mouse dataset; any human integration requires ortholog mapping
42ff5b55-b848-4f4c-b7cb-b8aac107841c,20a1dadf-a3a7-4783-b311-fcff3c457763,Phenotypic variation of transcriptomic cell types in mouse motor cortex,MGE-derived interneurons integrated with 10X sequencing MOp data,Mus musculus,12083,12083,3,0,brain,normal,endothelial cell,False,True,True,False,True,42ff5b55-b848-4f4c-b7cb-b8aac107841c.h5ad,5,mouse_auxiliary_only,consider targeted H5AD download after role approval and schema review,mouse dataset; any human integration requires ortholog mapping
f71f046d-ea2d-4470-ac38-572cbb06ee12,d5cad3f0-56b6-4fbe-8f2b-be92a8c7820f,Developmental trajectories of thalamic nuclei revealed by single-cell transcriptome profiling and Shh perturbation,e18.5 thalamic nuclei,Mus musculus,10811,10811,6,0,brain,normal,,False,True,True,False,True,f71f046d-ea2d-4470-ac38-572cbb06ee12.h5ad,5,mouse_auxiliary_only,consider targeted H5AD download after role approval and schema review,mouse dataset; any human integration requires ortholog mapping
6b33f0b2-90b4-4882-9a92-5af518bea2f5,367d95c0-0eb0-4dae-8276-9407239421ee,"Evolution of cellular diversity in primary motor cortex of human, marmoset monkey, and mouse",Evolution of cellular diversity in primary motor cortex of mouse - inhibitory neurons,Mus musculus,9249,9249,12,0,brain,normal,,False,True,True,False,True,6b33f0b2-90b4-4882-9a92-5af518bea2f5.h5ad,5,mouse_auxiliary_only,consider targeted H5AD download after role approval and schema review,mouse dataset; any human integration requires ortholog mapping
8d8411b2-eb8c-4d8b-9cf1-c605de44d1e6,d5cad3f0-56b6-4fbe-8f2b-be92a8c7820f,Developmental trajectories of thalamic nuclei revealed by single-cell transcriptome profiling and Shh perturbation,e14.5 glutamatergic lineage,Mus musculus,8863,8863,3,0,brain,normal,,False,True,True,False,True,8d8411b2-eb8c-4d8b-9cf1-c605de44d1e6.h5ad,5,mouse_auxiliary_only,consider targeted H5AD download after role approval and schema review,mouse dataset; any human integration requires ortholog mapping
899e2906-cdb1-4dcc-8dd8-3e3fead6c910,d5cad3f0-56b6-4fbe-8f2b-be92a8c7820f,Developmental trajectories of thalamic nuclei revealed by single-cell transcriptome profiling and Shh perturbation,e12.5 glutamatergic lineage,Mus musculus,8647,8647,3,0,brain,normal,,False,True,True,False,True,899e2906-cdb1-4dcc-8dd8-3e3fead6c910.h5ad,5,mouse_auxiliary_only,consider targeted H5AD download after role approval and schema review,mouse dataset; any human integration requires ortholog mapping
6acb6637-ac08-4a65-b2d1-581e51dc7ccf,367d95c0-0eb0-4dae-8276-9407239421ee,"Evolution of cellular diversity in primary motor cortex of human, marmoset monkey, and mouse",Evolution of cellular diversity in primary motor cortex of mouse - excitory neurons,Mus musculus,8242,8242,12,0,brain,normal,,False,True,True,False,True,6acb6637-ac08-4a65-b2d1-581e51dc7ccf.h5ad,5,mouse_auxiliary_only,consider targeted H5AD download after role approval and schema review,mouse dataset; any human integration requires ortholog mapping
a14a995b-2f1d-40df-8f61-ab2754cac630,d5cad3f0-56b6-4fbe-8f2b-be92a8c7820f,Developmental trajectories of thalamic nuclei revealed by single-cell transcriptome profiling and Shh perturbation,e18.5 glutamatergic lineage,Mus musculus,5729,5729,3,0,brain,normal,,False,True,True,False,True,a14a995b-2f1d-40df-8f61-ab2754cac630.h5ad,5,mouse_auxiliary_only,consider targeted H5AD download after role approval and schema review,mouse dataset; any human integration requires ortholog mapping
2d31c0ca-0233-41ce-bd1a-05aa8404b073,120e86b4-1195-48c5-845b-b98054105eec,Spatiotemporal immune zonation of the human kidney,Fetal kidney dataset: immune,Homo sapiens,6847,3482,6,0,,normal,macrophage; monocyte,False,True,False,False,True,2d31c0ca-0233-41ce-bd1a-05aa8404b073.h5ad,4,peripheral_immune_plausibility,metadata/schema only unless explicitly needed for peripheral plausibility,peripheral immune signal is not direct brain microglia validation
0ba16f4b-cb87-4fa3-9363-19fc51eec6e7,2d2e2acd-dade-489f-a2da-6c11aa654028,A human fetal lung cell atlas uncovers proximal-distal gradients of differentiation and key regulators of epithelial fates,Myeloid,Homo sapiens,6947,2872,13,0,,normal,macrophage,False,True,False,False,True,0ba16f4b-cb87-4fa3-9363-19fc51eec6e7.h5ad,4,peripheral_immune_plausibility,metadata/schema only unless explicitly needed for peripheral plausibility,peripheral immune signal is not direct brain microglia validation
