dataset_id,matrix_id,modality,genome_assembly,annotation_release,feature_identifier_convention,versioned_unversioned_mixture,symbol_only,duplicate_raw_ids,suspicious_cross_species_ids,feature_metadata_access,audit_note,source_feature_count,feature_universe_sha256,universe_rows_materialized,raw_var_present,raw_var_feature_count,raw_var_matches_var,coordinate_like_peak_ids,invalid_peak_intervals,ordered_feature_identity_sha256,intended_project_role,foundation_eligible
SEA_AD,data/external/v4/sea_ad/multiregion/FI/SEAAD_FI_RNAseq_final-nuclei.2026-06-22.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,index|gene_ids,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,36601.0,dbe2a4dc358758005cf02a6addb8bbe03a856216695ae94699e253a057f45a9a,True,False,0,not_present,49,49,dbe2a4dc358758005cf02a6addb8bbe03a856216695ae94699e253a057f45a9a,downloaded_unregistered_role_requires_review|future_spatial_training_and_evaluation_source|microglia_specialization_candidate|multiregion_foundation_or_replication_candidate_pending_stage81a2|primary_foundation_candidate|regional_replication_candidate|regulatory_prior_source,True
SEA_AD,data/external/v4/sea_ad/merfish/1444211893_HPF_mapped.h5ad,spatial RNA,unknown,encoding-version=0.1.0,_index|gene_ids,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,433.0,aeb1effd60efcc3ed863ff278a6844caf95230f498a0b25002cc13663eeaf864,True,False,0,not_present,0,0,aeb1effd60efcc3ed863ff278a6844caf95230f498a0b25002cc13663eeaf864,downloaded_unregistered_role_requires_review|future_spatial_training_and_evaluation_source|microglia_specialization_candidate|multiregion_foundation_or_replication_candidate_pending_stage81a2|primary_foundation_candidate|regional_replication_candidate|regulatory_prior_source,False
SEA_AD,data/external/v4/sea_ad/multiregion/HIP/SEAAD_HIP_RNAseq_final-nuclei.2026-06-22.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,index|gene_ids,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,36601.0,dbe2a4dc358758005cf02a6addb8bbe03a856216695ae94699e253a057f45a9a,True,False,0,not_present,49,49,dbe2a4dc358758005cf02a6addb8bbe03a856216695ae94699e253a057f45a9a,downloaded_unregistered_role_requires_review|future_spatial_training_and_evaluation_source|microglia_specialization_candidate|multiregion_foundation_or_replication_candidate_pending_stage81a2|primary_foundation_candidate|regional_replication_candidate|regulatory_prior_source,True
SEA_AD,data/external/v4/sea_ad/multiregion/ITG/SEAAD_ITG_RNAseq_final-nuclei.2026-06-22.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,index|gene_ids,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,36601.0,dbe2a4dc358758005cf02a6addb8bbe03a856216695ae94699e253a057f45a9a,True,False,0,not_present,49,49,dbe2a4dc358758005cf02a6addb8bbe03a856216695ae94699e253a057f45a9a,downloaded_unregistered_role_requires_review|future_spatial_training_and_evaluation_source|microglia_specialization_candidate|multiregion_foundation_or_replication_candidate_pending_stage81a2|primary_foundation_candidate|regional_replication_candidate|regulatory_prior_source,True
SEA_AD,data/external/v4/sea_ad/multiregion/LEC/SEAAD_LEC_RNAseq_final-nuclei.2026-06-22.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,index|gene_ids,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,36601.0,dbe2a4dc358758005cf02a6addb8bbe03a856216695ae94699e253a057f45a9a,True,False,0,not_present,49,49,dbe2a4dc358758005cf02a6addb8bbe03a856216695ae94699e253a057f45a9a,downloaded_unregistered_role_requires_review|future_spatial_training_and_evaluation_source|microglia_specialization_candidate|multiregion_foundation_or_replication_candidate_pending_stage81a2|primary_foundation_candidate|regional_replication_candidate|regulatory_prior_source,True
SEA_AD,data/external/v4/sea_ad/merfish/1444201261_MEC_mapped.h5ad,spatial RNA,unknown,encoding-version=0.1.0,_index|gene_ids,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,433.0,aeb1effd60efcc3ed863ff278a6844caf95230f498a0b25002cc13663eeaf864,True,False,0,not_present,0,0,aeb1effd60efcc3ed863ff278a6844caf95230f498a0b25002cc13663eeaf864,downloaded_unregistered_role_requires_review|future_spatial_training_and_evaluation_source|microglia_specialization_candidate|multiregion_foundation_or_replication_candidate_pending_stage81a2|primary_foundation_candidate|regional_replication_candidate|regulatory_prior_source,False
SEA_AD,data/external/v4/sea_ad/multiregion/MEC/SEAAD_MEC_RNAseq_final-nuclei.2026-06-22.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,index|gene_ids,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,36601.0,dbe2a4dc358758005cf02a6addb8bbe03a856216695ae94699e253a057f45a9a,True,False,0,not_present,49,49,dbe2a4dc358758005cf02a6addb8bbe03a856216695ae94699e253a057f45a9a,downloaded_unregistered_role_requires_review|future_spatial_training_and_evaluation_source|microglia_specialization_candidate|multiregion_foundation_or_replication_candidate_pending_stage81a2|primary_foundation_candidate|regional_replication_candidate|regulatory_prior_source,True
SEA_AD,data/external/v4/sea_ad/snatac/SEAAD_MTG_ATACseq_final-nuclei.2024-12-06.h5ad,ATAC/chromatin,unknown,encoding-version=0.1.0,_index,False,True,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,218882.0,86f3d06c02876a0db291cfbaf6e870ce954a186aae3cbf51aeaf29ce0a3febb9,True,False,0,not_present,218882,0,86f3d06c02876a0db291cfbaf6e870ce954a186aae3cbf51aeaf29ce0a3febb9,downloaded_unregistered_role_requires_review|future_spatial_training_and_evaluation_source|microglia_specialization_candidate|multiregion_foundation_or_replication_candidate_pending_stage81a2|primary_foundation_candidate|regional_replication_candidate|regulatory_prior_source,False
SEA_AD,data/external/v4/sea_ad/merfish/SEAAD_MTG_MERFISH.2024-12-11.h5ad,spatial RNA,unknown,encoding-version=0.1.0,_index,False,True,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,180.0,f78255e5d9cd5c98bbdd933b1a727c0898992ca8401bf2b20cda688883ec7394,True,False,0,not_present,0,0,f78255e5d9cd5c98bbdd933b1a727c0898992ca8401bf2b20cda688883ec7394,downloaded_unregistered_role_requires_review|future_spatial_training_and_evaluation_source|microglia_specialization_candidate|multiregion_foundation_or_replication_candidate_pending_stage81a2|primary_foundation_candidate|regional_replication_candidate|regulatory_prior_source,False
SEA_AD,data/external/v4/sea_ad/mtg/SEAAD_MTG_RNAseq_final-nuclei.2026-06-22.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,index|gene_ids,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,36601.0,dbe2a4dc358758005cf02a6addb8bbe03a856216695ae94699e253a057f45a9a,True,False,0,not_present,49,49,dbe2a4dc358758005cf02a6addb8bbe03a856216695ae94699e253a057f45a9a,downloaded_unregistered_role_requires_review|future_spatial_training_and_evaluation_source|microglia_specialization_candidate|multiregion_foundation_or_replication_candidate_pending_stage81a2|primary_foundation_candidate|regional_replication_candidate|regulatory_prior_source,True
SEA_AD,data/external/v4/sea_ad/multiregion/SEAAD_Immune_10-region_RNAseq_final-nuclei.2026-06-22.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,index|gene_ids,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,36601.0,dbe2a4dc358758005cf02a6addb8bbe03a856216695ae94699e253a057f45a9a,True,False,0,not_present,49,49,dbe2a4dc358758005cf02a6addb8bbe03a856216695ae94699e253a057f45a9a,downloaded_unregistered_role_requires_review|future_spatial_training_and_evaluation_source|microglia_specialization_candidate|multiregion_foundation_or_replication_candidate_pending_stage81a2|primary_foundation_candidate|regional_replication_candidate|regulatory_prior_source,True
SEA_AD,data/external/v4/sea_ad/a9_dlpfc/SEAAD_DFC_RNAseq_final-nuclei.2026-06-22.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,index|gene_ids,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,36601.0,dbe2a4dc358758005cf02a6addb8bbe03a856216695ae94699e253a057f45a9a,True,False,0,not_present,49,49,dbe2a4dc358758005cf02a6addb8bbe03a856216695ae94699e253a057f45a9a,downloaded_unregistered_role_requires_review|future_spatial_training_and_evaluation_source|microglia_specialization_candidate|multiregion_foundation_or_replication_candidate_pending_stage81a2|primary_foundation_candidate|regional_replication_candidate|regulatory_prior_source,True
SEA_AD,data/external/v4/sea_ad/multiregion/STG/SEAAD_STG_RNAseq_final-nuclei.2026-06-22.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,index|gene_ids,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,36601.0,dbe2a4dc358758005cf02a6addb8bbe03a856216695ae94699e253a057f45a9a,True,False,0,not_present,49,49,dbe2a4dc358758005cf02a6addb8bbe03a856216695ae94699e253a057f45a9a,downloaded_unregistered_role_requires_review|future_spatial_training_and_evaluation_source|microglia_specialization_candidate|multiregion_foundation_or_replication_candidate_pending_stage81a2|primary_foundation_candidate|regional_replication_candidate|regulatory_prior_source,True
SEA_AD,data/external/v4/sea_ad/multiregion/V1C/SEAAD_V1C_RNAseq_final-nuclei.2026-06-22.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,index|gene_ids,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,36601.0,dbe2a4dc358758005cf02a6addb8bbe03a856216695ae94699e253a057f45a9a,True,False,0,not_present,49,49,dbe2a4dc358758005cf02a6addb8bbe03a856216695ae94699e253a057f45a9a,downloaded_unregistered_role_requires_review|future_spatial_training_and_evaluation_source|microglia_specialization_candidate|multiregion_foundation_or_replication_candidate_pending_stage81a2|primary_foundation_candidate|regional_replication_candidate|regulatory_prior_source,True
Siletti_HBCA,data/external/v4/normal_references/siletti_hbca/all_non_neuronal.b165f033.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,_index|feature_name|feature_biotype,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,58232.0,4058eff76516afaf26aa324943a09df2ae1e68c8d5188e119b96213e856e17e6,True,False,0,not_present,0,0,4058eff76516afaf26aa324943a09df2ae1e68c8d5188e119b96213e856e17e6,context_qualification_or_reference|downloaded_unregistered_role_requires_review|future_use_role_from_download_registry,False
spatialLIBD_classic_DLPFC,data/external/v4/stage81a3_context/spatialLIBD_classic_DLPFC/Human_DLPFC_Visium_processedData_sce_scran_spatialLIBD.Rdata,spatial RNA,unknown,source R object; release metadata not supplied,source|type|gene_id|gene_version|gene_name|gene_source|gene_biotype|gene_search|is_top_hvg,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,33538.0,8e91891db2193e0af847374c7e11e53850dd502bdc095c1dbff736ccc8e0a7d3,True,not_applicable,,not_applicable,0,0,8e91891db2193e0af847374c7e11e53850dd502bdc095c1dbff736ccc8e0a7d3,context_qualification_or_reference|downloaded_unregistered_role_requires_review,False
GSE134577,data/external/v4/living_human/geo/GSE134577/GSE134577_RAW.tar::GSM3984199_CSF1.tar.gz::genes.tsv,gene-level RNA,unknown,unknown,nested 10x source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,33538,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,True,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,living_csf_external_validation_only,False
GSE134577,data/external/v4/living_human/geo/GSE134577/GSE134577_RAW.tar::GSM3984200_CSF2.tar.gz::genes.tsv,gene-level RNA,unknown,unknown,nested 10x source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,33538,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,False,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,living_csf_external_validation_only,False
GSE134577,data/external/v4/living_human/geo/GSE134577/GSE134577_RAW.tar::GSM3984201_CSF3.tar.gz::genes.tsv,gene-level RNA,unknown,unknown,nested 10x source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,33538,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,False,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,living_csf_external_validation_only,False
GSE134577,data/external/v4/living_human/geo/GSE134577/GSE134577_RAW.tar::GSM3984202_CSF4.tar.gz::genes.tsv,gene-level RNA,unknown,unknown,nested 10x source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,33538,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,False,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,living_csf_external_validation_only,False
GSE134577,data/external/v4/living_human/geo/GSE134577/GSE134577_RAW.tar::GSM3984203_CSF5.tar.gz::genes.tsv,gene-level RNA,unknown,unknown,nested 10x source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,33538,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,False,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,living_csf_external_validation_only,False
GSE134577,data/external/v4/living_human/geo/GSE134577/GSE134577_RAW.tar::GSM3984204_CSF6.tar.gz::genes.tsv,gene-level RNA,unknown,unknown,nested 10x source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,33538,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,False,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,living_csf_external_validation_only,False
GSE134577,data/external/v4/living_human/geo/GSE134577/GSE134577_RAW.tar::GSM3984205_CSF8.tar.gz::genes.tsv,gene-level RNA,unknown,unknown,nested 10x source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,33538,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,False,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,living_csf_external_validation_only,False
GSE134577,data/external/v4/living_human/geo/GSE134577/GSE134577_RAW.tar::GSM3984206_CSF9.tar.gz::genes.tsv,gene-level RNA,unknown,unknown,nested 10x source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,33538,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,False,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,living_csf_external_validation_only,False
GSE134577,data/external/v4/living_human/geo/GSE134577/GSE134577_RAW.tar::GSM3984207_CSF11.tar.gz::genes.tsv,gene-level RNA,unknown,unknown,nested 10x source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,33538,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,False,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,living_csf_external_validation_only,False
GSE134577,data/external/v4/living_human/geo/GSE134577/GSE134577_RAW.tar::GSM3984208_CSF12.tar.gz::genes.tsv,gene-level RNA,unknown,unknown,nested 10x source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,33538,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,False,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,living_csf_external_validation_only,False
GSE134577,data/external/v4/living_human/geo/GSE134577/GSE134577_RAW.tar::GSM3984209_CSF13.tar.gz::genes.tsv,gene-level RNA,unknown,unknown,nested 10x source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,33538,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,False,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,living_csf_external_validation_only,False
GSE134577,data/external/v4/living_human/geo/GSE134577/GSE134577_RAW.tar::GSM3984210_CSF15.tar.gz::genes.tsv,gene-level RNA,unknown,unknown,nested 10x source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,33538,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,False,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,living_csf_external_validation_only,False
GSE134577,data/external/v4/living_human/geo/GSE134577/GSE134577_RAW.tar::GSM3984211_CSF16.tar.gz::genes.tsv,gene-level RNA,unknown,unknown,nested 10x source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,33538,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,False,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,living_csf_external_validation_only,False
GSE134577,data/external/v4/living_human/geo/GSE134577/GSE134577_RAW.tar::GSM3984212_CSF17.tar.gz::genes.tsv,gene-level RNA,unknown,unknown,nested 10x source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,33538,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,False,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,living_csf_external_validation_only,False
GSE134577,data/external/v4/living_human/geo/GSE134577/GSE134577_RAW.tar::GSM3984213_CSF18.tar.gz::genes.tsv,gene-level RNA,unknown,unknown,nested 10x source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,33538,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,False,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,living_csf_external_validation_only,False
GSE134577,data/external/v4/living_human/geo/GSE134577/GSE134577_RAW.tar::GSM3984214_CSF19.tar.gz::genes.tsv,gene-level RNA,unknown,unknown,nested 10x source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,33538,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,False,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,living_csf_external_validation_only,False
GSE134577,data/external/v4/living_human/geo/GSE134577/GSE134577_RAW.tar::GSM3984215_CSF20.tar.gz::genes.tsv,gene-level RNA,unknown,unknown,nested 10x source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,33538,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,False,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,living_csf_external_validation_only,False
GSE134577,data/external/v4/living_human/geo/GSE134577/GSE134577_RAW.tar::GSM3984216_CSF23.tar.gz::genes.tsv,gene-level RNA,unknown,unknown,nested 10x source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,33538,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,False,not_applicable,,not_applicable,0,0,ed1b6ac594eb33cee6695923a4768801992742af1d489231b1dfeb9ed1eb9849,living_csf_external_validation_only,False
GSE226267,data/external/v4/living_human/geo/GSE226267/GSE226267_atac_cd4_raw_peaks.rds.gz,ATAC/chromatin,unknown,source R object; release metadata not supplied,R rownames,False,True,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,500716,68ce94a45a7b6c14eb64e2929d36a33708bac7d1023d8d4cc6cd7f14e4233eab,True,not_applicable,,not_applicable,500716,0,68ce94a45a7b6c14eb64e2929d36a33708bac7d1023d8d4cc6cd7f14e4233eab,living_peripheral_regulatory_adapter_candidate,False
GSE226267,data/external/v4/living_human/geo/GSE226267/GSE226267_atac_noncd4_raw_peaks.rds.gz,ATAC/chromatin,unknown,source R object; release metadata not supplied,R rownames,False,True,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,500716,68ce94a45a7b6c14eb64e2929d36a33708bac7d1023d8d4cc6cd7f14e4233eab,False,not_applicable,,not_applicable,500716,0,68ce94a45a7b6c14eb64e2929d36a33708bac7d1023d8d4cc6cd7f14e4233eab,living_peripheral_regulatory_adapter_candidate,False
